Id,Code,Name,Weight,Price,IsUnique,IsUseable,ItemClass,Effect,Sprite,Comment
2620,Rogue_Treasure,Rogue Treasure,100,10000,TRUE,FALSE,Equipment,,도적의반지,
2621,Ring_,Ring,100,30000,TRUE,FALSE,Equipment,,링,
2622,Earring_,Earring,100,30000,TRUE,FALSE,Equipment,,이어링,
2623,Necklace_,Necklace,100,30000,TRUE,FALSE,Equipment,,네클리스,
2624,Glove_,Glove,100,30000,TRUE,FALSE,Equipment,,글러브,
2625,Brooch_,Brooch,100,30000,TRUE,FALSE,Equipment,,브로치,
2626,Rosary_,Rosary,100,15000,TRUE,FALSE,Equipment,,로자리,
2627,Belt,Belt,1200,20000,TRUE,FALSE,Equipment,,벨트,
2628,Novice_Armlet,Novice Armlet,200,400,TRUE,FALSE,Equipment,,노비스암릿,
4000,Blank_Card,Blank Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4001,Poring_Card,Poring Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4002,Fabre_Card,Fabre Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4003,Pupa_Card,Pupa Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4004,Drops_Card,Drops Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4005,Santa_Poring_Card,Santa Poring Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4006,Lunatic_Card,Lunatic Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4007,Pecopeco_Egg_Card,Peco Peco Egg Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4008,Picky_Card,Picky Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4009,Chonchon_Card,Chonchon Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4010,Willow_Card,Willow Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4011,Picky_Egg_Card,Eggshell Picky Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4012,Thief_Bug_Egg_Card,Thief Bug Egg Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4013,Ant_Egg_Card,Ant Egg Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4014,Roda_Frog_Card,Roda Frog Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4015,Condor_Card,Condor Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4016,Thief_Bug_Card,Thief Bug Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4017,Savage_Babe_Card,Savage Babe Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4018,Andre_Larva_Card,Andre Larva Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4019,Hornet_Card,Hornet Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4020,Farmiliar_Card,Farmiliar Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4021,Rocker_Card,Rocker Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4022,Spore_Card,Spore Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4023,Desert_Wolf_Babe_Card,Desert Wolf Babe Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4024,Plankton_Card,Plankton Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4025,Skeleton_Card,Skeleton Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4026,Thief_Bug_Female_Card,Thief Bug Female Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4027,Kukre_Card,Kukre Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4028,Tarou_Card,Tarou Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4029,Wolf_Card,Wolf Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4030,Mandragora_Card,Mandragora Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4031,Pecopeco_Card,Pecopeco Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4032,Ambernite_Card,Ambernite Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4033,Poporing_Card,Poporing Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4034,Worm_Tail_Card,Worm Tail Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4035,Hydra_Card,Hydra Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4036,Muka_Card,Muka Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4037,Snake_Card,Snake Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4038,Zombie_Card,Zombie Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4039,Stainer_Card,Stainer Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4040,Creamy_Card,Creamy Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4041,Coco_Card,Coco Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4042,Steel_Chonchon_Card,Steel Chonchon Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4043,Andre_Card,Andre Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4044,Smokie_Card,Smokie Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4045,Horn_Card,Horn Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4046,Martin_Card,Martin Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4047,Ghostring_Card,Ghostring Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4048,Poison_Spore_Card,Poison Spore Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4049,Vadon_Card,Vadon Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4050,Thief_Bug_Male_Card,Thief Bug Male Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4051,Yoyo_Card,Yoyo Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4052,Elder_Wilow_Card,Elder Wilow Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4053,Vitata_Card,Vitata Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4054,Angeling_Card,Angeling Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4055,Marina_Card,Marina Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4056,Dustiness_Card,Dustiness Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4057,Metaller_Card,Metaller Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4058,Thara_Frog_Card,Thara Frog Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4059,Soldier_Andre_Card,Soldier Andre Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4060,Goblin_Card,Goblin Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4061,Cornutus_Card,Cornutus Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4062,Anacondaq_Card,Anacondaq Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4063,Caramel_Card,Caramel Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4064,Zerom_Card,Zerom Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4065,Kaho_Card,Kaho Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4066,Orc_Warrior_Card,Orc Warrior Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4067,Megalodon_Card,Megalodon Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4068,Scorpion_Card,Scorpion Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4069,Drainliar_Card,Drainliar Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4070,Eggyra_Card,Eggyra Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4071,Orc_Zombie_Card,Orc Zombie Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4072,Golem_Card,Golem Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4073,Pirate_Skel_Card,Pirate Skel Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4074,BigFoot_Card,BigFoot Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4075,Argos_Card,Argos Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4076,Magnolia_Card,Magnolia Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4077,Phen_Card,Phen Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4078,Savage_Card,Savage Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4079,Mantis_Card,Mantis Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4080,Flora_Card,Flora Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4081,Hode_Card,Hode Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4082,Desert_Wolf_Card,Desert Wolf Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4083,Rafflesia_Card,Rafflesia Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4084,Marine_Sphere_Card,Marine Sphere Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4085,Orc_Skeleton_Card,Orc Skeleton Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4086,Soldier_Skeleton_Card,Soldier Skeleton Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4087,Giearth_Card,Giearth Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4088,Frilldora_Card,Frilldora Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4089,Sword_Fish_Card,Sword Fish Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4090,Munak_Card,Munak Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4091,Kobold_Card,Kobold Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4092,Skel_Worker_Card,Skel Worker Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4093,Obeaune_Card,Obeaune Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4094,Archer_Skeleton_Card,Archer Skeleton Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4095,Marse_Card,Marse Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4096,Zenorc_Card,Zenorc Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4097,Matyr_Card,Matyr Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4098,Dokebi_Card,Dokebi Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4099,Pasana_Card,Pasana Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4100,Sohee_Card,Sohee Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4101,Sand_Man_Card,Sand Man Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4102,Whisper_Card,Whisper Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4103,Horong_Card,Horong Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4104,Requiem_Card,Requiem Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4105,Marc_Card,Marc Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4106,Mummy_Card,Mummy Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4107,Verit_Card,Verit Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4108,Myst_Card,Myst Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4109,Jakk_Card,Jakk Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4110,Ghoul_Card,Ghoul Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4111,Strouf_Card,Strouf Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4112,Marduk_Card,Marduk Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4113,Marionette_Card,Marionette Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4114,Argiope_Card,Argiope Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4115,Hunter_Fly_Card,Hunter Fly Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4116,Isis_Card,Isis Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4117,Side_Winder_Card,Side Winder Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4118,Petit_Card,Petit Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4119,Bathory_Card,Bathory Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4120,Petit__Card,Petit Jr. Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4121,Phreeoni_Card,Phreeoni Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4122,Deviruchi_Card,Deviruchi Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4123,Eddga_Card,Eddga Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4124,Medusa_Card,Medusa Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4125,Deviace_Card,Deviace Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4126,Minorous_Card,Minorous Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4127,Nightmare_Card,Nightmare Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4128,Golden_Bug_Card,Golden Bug Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4129,Baphomet__Card,Baphomet Jr. Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4130,Scorpion_King_Card,Scorpion King Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4131,Moonlight_Flower_Card,Moonlight Flower Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4132,Mistress_Card,Mistress Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4133,Daydric_Card,Daydric Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4134,Dracula_Card,Dracula Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4135,Orc_Load_Card,Orc Load Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4136,Khalitzburg_Card,Khalitzburg Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4137,Drake_Card,Drake Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4138,Anubis_Card,Anubis Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4139,Joker_Card,Joker Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4140,Knight_Of_Abyss_Card,Knight Of Abyss Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4141,Evil_Druid_Card,Evil Druid Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4142,Doppelganger_Card,Doppelganger Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4143,Orc_Hero_Card,Orc Hero Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4144,Osiris_Card,Osiris Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4145,Berzebub_Card,Berzebub Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4146,Maya_Card,Maya Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4147,Baphomet_Card,Baphomet Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4148,Pharaoh_Card,Pharaoh Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4149,Gargoyle_Card,Gargoyle Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4150,Goat_Card,Goat Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4151,Gajomart_Card,Gajomart Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4152,Galapago_Card,Galapago Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4153,Crab_Card,Crab Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4154,Rice_Cake_Boy_Card,Rice Cake Boy Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4155,Goblin_Leader_Card,Goblin Leader Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4156,Steam_Goblin_Card,Steam Goblin Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4157,Goblin_Archer_Card,Goblin Archer Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4158,Flying_Deleter_Card,Flying Deleter Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4159,Nine_Tail_Card,Nine Tail Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4160,Antique_Firelock_Card,Antique Firelock Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4161,Grand_Peco_Card,Grand Peco Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4162,Grizzly_Card,Grizzly Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4163,Gryphon_Card,Gryphon Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4164,Gullinbursti_Card,Gullinbursti Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4165,Gig_Card,Gig Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4166,Nightmare_Terror_Card,Nightmare Terror Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4167,Neraid_Card,Neraid Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4168,Dark_Lord_Card,Dark Lord Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4169,Dark_Illusion_Card,Dark Illusion Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4170,Dark_Frame_Card,Dark Frame Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4171,Dark_Priest_Card,Dark Priest Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4172,The_Paper_Card,The Paper Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4173,Demon_Pungus_Card,Demon Pungus Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4174,Deviling_Card,Deviling Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4175,Poison_Toad_Card,Poison Toad Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4176,Dullahan_Card,Dullahan Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4177,Dryad_Card,Dryad Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4178,Dragon_Tail_Card,Dragon Tail Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4179,Dragon_Fly_Card,Dragon Fly Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4180,Driller_Card,Driller Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4181,Disguise_Card,Disguise Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4182,Diabolic_Card,Diabolic Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4183,Vagabond_Wolf_Card,Vagabond Wolf Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4184,Lava_Golem_Card,Lava Golem Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4185,Rideword_Card,Rideword Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4186,Raggler_Card,Raggler Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4187,Raydric_Archer_Card,Raydric Archer Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4188,Leib_Olmai_Card,Leib Olmai Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4189,Wraith_Dead_Card,Wraith Dead Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4190,Wraith_Card,Wraith Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4191,Loli_Ruri_Card,Loli Ruri Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4192,Rotar_Zairo_Card,Rotar Zairo Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4193,Lude_Card,Lude Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4194,Rybio_Card,Rybio Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4195,Leaf_Cat_Card,Leaf Cat Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4196,Marin_Card,Marin Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4197,Mastering_Card,Mastering Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4198,Maya_Puple_Card,Maya Puple Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4199,Merman_Card,Merman Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4200,Megalith_Card,Megalith Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4201,Majoruros_Card,Majoruros Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4202,Civil_Servant_Card,Civil Servant Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4203,Mutant_Dragon_Card,Mutant Dragon Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4204,Mini_Demon_Card,Mini Demon Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4205,Mimic_Card,Mimic Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4206,Mystcase_Card,Mystcase Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4207,Mysteltainn_Card,Mysteltainn Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4208,Miyabi_Ningyo_Card,Miyabi Ningyo Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4209,Violy_Card,Violy Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4210,Wander_Man_Card,Wander Man Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4211,Vocal_Card,Vocal Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4212,Bon_Gun_Card,Bon Gun Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4213,Brilight_Card,Brilight Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4214,Bloody_Murderer_Card,Bloody Murderer Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4215,Blazzer_Card,Blazzer Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4216,Sasquatch_Card,Sasquatch Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4217,Live_Peach_Tree_Card,Live Peach Tree Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4218,Succubus_Card,Succubus Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4219,Sageworm_Card,Sageworm Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4220,Solider_Card,Solider Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4221,Skeleton_General_Card,Skeleton General Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4222,Skel_Prisoner_Card,Skel Prisoner Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4223,Stalactic_Golem_Card,Stalactic Golem Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4224,Stem_Worm_Card,Stem Worm Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4225,Stone_Shooter_Card,Stone Shooter Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4226,Sting_Card,Sting Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4227,Spring_Rabbit_Card,Spring Rabbit Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4228,Sleeper_Card,Sleeper Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4229,C_Tower_Manager_Card,C Tower Manager Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4230,Shinobi_Card,Shinobi Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4231,Increase_Soil_Card,Increase Soil Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4232,Wild_Ginseng_Card,Wild Ginseng Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4233,Baby_Leopard_Card,Baby Leopard Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4234,Anolian_Card,Anolian Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4235,Cookie_XMAS_Card,Cookie XMAS Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4236,Amon_Ra_Card,Amon Ra Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4237,Owl_Duke_Card,Owl Duke Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4238,Owl_Baron_Card,Owl Baron Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4239,Iron_Fist_Card,Iron Fist Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4240,Arclouse_Card,Arclouse Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4241,Archangeling_Card,Archangeling Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4242,Apocalips_Card,Apocalips Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4243,Antonio_Card,Antonio Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4244,Alarm_Card,Alarm Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4245,Am_Mut_Card,Am Mut Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4246,Assulter_Card,Assulter Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4247,Aster_Card,Aster Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4248,Ancient_Mummy_Card,Ancient Mummy Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4249,Ancient_Worm_Card,Ancient Worm Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4250,Executioner_Card,Executioner Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4251,Elder_Card,Elder Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4252,Alligator_Card,Alligator Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4253,Alice_Card,Alice Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4254,Tirfing_Card,Tirfing Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4255,Orc_Lady_Card,Orc Lady Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4256,Orc_Archer_Card,Orc Archer Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4257,Wild_Rose_Card,Wild Rose Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4258,Wicked_Nymph_Card,Wicked Nymph Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4259,Wooden_Golem_Card,Wooden Golem Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4260,Wootan_Shooter_Card,Wootan Shooter Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4261,Wootan_Fighter_Card,Wootan Fighter Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4262,Evil_Cloud_Hermit_Card,Evil Cloud Hermit Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4263,Incant_Samurai_Card,Incant Samurai Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4264,Wind_Ghost_Card,Wind Ghost Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4265,Li_Me_Mang_Ryang_Card,Li Me Mang Ryang Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4266,Eclipse_Card,Eclipse Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4267,Explosion_Card,Explosion Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4268,Injustice_Card,Injustice Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4269,Incubus_Card,Incubus Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4270,Giant_Spider_Card,Giant Spider Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4271,Giant_Honet_Card,Giant Honet Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4272,Dancing_Dragon_Card,Dancing Dragon Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4273,Shellfish_Card,Shellfish Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4274,Zombie_Master_Card,Zombie Master Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4275,Zombie_Prisoner_Card,Zombie Prisoner Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4276,Lord_Of_Death_Card,Lord Of Death Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4277,Zherlthsh_Card,Zherlthsh Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4278,Gibbet_Card,Gibbet Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4279,Deleter_Card,Deleter Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4280,Geographer_Card,Geographer Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4281,Zipper_Bear_Card,Zipper Bear Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4282,Tengu_Card,Tengu Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4283,Greatest_General_Card,Greatest General Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4284,Chepet_Card,Chepet Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4285,Choco_Card,Choco Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4286,Karakasa_Card,Karakasa Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4287,Kapha_Card,Kapha Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4288,Carat_Card,Carat Card,10,20,FALSE,FALSE,Card,,이름없는카드,
